% (1) time	(2) u		(3) du		(4) ddu		(5) x_drv_1	(6) x_drv_2	(7) x_drv_3	(8) x_drv_4	(9) x_sol_1	(10) x_sol_2	(11) x_sol_3	(12) x_sol_4	(13) y_1	(14) y_2	
 4.10000e-01	 4.49927e-06	-2.17489e-05	-5.48001e-04	-1.91305e-01	-1.70002e-01	-5.48001e-04	-2.18403e-05	 1.70040e-02	-1.91305e-01	-2.18403e-05	 4.46360e-06	 1.82988e-02	 1.40331e-03	
 4.20000e-01	 4.25434e-06	-2.73499e-05	-5.70752e-04	-1.92909e-01	-1.50772e-01	-5.70752e-04	-2.74340e-05	 1.50828e-02	-1.92909e-01	-2.74340e-05	 4.21741e-06	 1.86070e-02	 1.09720e-03	
 4.30000e-01	 3.95227e-06	-3.31639e-05	-5.90434e-04	-1.94320e-01	-1.31391e-01	-5.90434e-04	-3.32400e-05	 1.31465e-02	-1.94320e-01	-3.32400e-05	 3.91421e-06	 1.88801e-02	 8.26606e-04	
 4.40000e-01	 3.59107e-06	-3.91586e-05	-6.06755e-04	-1.95537e-01	-1.11878e-01	-6.06755e-04	-3.92259e-05	 1.11970e-02	-1.95537e-01	-3.92259e-05	 3.55202e-06	 1.91172e-02	 5.92645e-04	
 4.50000e-01	 3.16910e-06	-4.52990e-05	-6.19446e-04	-1.96558e-01	-9.22529e-02	-6.19446e-04	-4.53569e-05	 9.23641e-03	-1.96558e-01	-4.53569e-05	 3.12921e-06	 1.93174e-02	 3.96283e-04	
 4.60000e-01	 2.68509e-06	-5.15475e-05	-6.28254e-04	-1.97382e-01	-7.25356e-02	-6.28254e-04	-5.15954e-05	 7.26656e-03	-1.97382e-01	-5.15954e-05	 2.64452e-06	 1.94797e-02	 2.38334e-04	
 4.70000e-01	 2.13815e-06	-5.78641e-05	-6.32943e-04	-1.98008e-01	-5.27457e-02	-6.32943e-04	-5.79014e-05	 5.28944e-03	-1.98008e-01	-5.79014e-05	 2.09707e-06	 1.96035e-02	 1.19458e-04	
 4.80000e-01	 1.52780e-06	-6.42064e-05	-6.33294e-04	-1.98436e-01	-3.29030e-02	-6.33294e-04	-6.42326e-05	 3.30705e-03	-1.98436e-01	-6.42326e-05	 1.48641e-06	 1.96884e-02	 4.01560e-05	
 4.90000e-01	 8.54020e-07	-7.05300e-05	-6.29116e-04	-1.98666e-01	-1.30275e-02	-6.29116e-04	-7.05446e-05	 1.32138e-03	-1.98666e-01	-7.05446e-05	 8.12487e-07	 1.97341e-02	 7.68422e-07	
 5.00000e-01	 1.17205e-07	-7.67887e-05	-6.20236e-04	-1.98697e-01	 6.86101e-03	-6.20236e-04	-7.67914e-05	-6.65607e-04	-1.98697e-01	-7.67914e-05	 7.57313e-08	 1.97402e-02	 1.47445e-06	
 5.10000e-01	-6.81754e-07	-8.29347e-05	-6.06527e-04	-1.98529e-01	 2.67424e-02	-6.06527e-04	-8.29252e-05	-2.65190e-03	-1.98529e-01	-8.29252e-05	-7.22965e-07	 1.97069e-02	 4.22903e-05	
 5.20000e-01	-1.54149e-06	-8.89192e-05	-5.87886e-04	-1.98162e-01	 4.65968e-02	-5.87886e-04	-8.88973e-05	-4.63552e-03	-1.98162e-01	-8.88973e-05	-1.58223e-06	 1.96342e-02	 1.23069e-04	
 5.30000e-01	-2.46014e-06	-9.46924e-05	-5.64211e-04	-1.97597e-01	 6.64043e-02	-5.64211e-04	-9.46577e-05	-6.61448e-03	-1.97597e-01	-9.46577e-05	-2.50020e-06	 1.95224e-02	 2.43501e-04	
 5.40000e-01	-3.43534e-06	-1.00203e-04	-5.35436e-04	-1.96834e-01	 8.61450e-02	-5.35436e-04	-1.00156e-04	-8.58679e-03	-1.96834e-01	-1.00156e-04	-3.47451e-06	 1.93720e-02	 4.03117e-04	
 5.50000e-01	-4.46421e-06	-1.05401e-04	-5.01537e-04	-1.95874e-01	 1.05799e-01	-5.01537e-04	-1.05341e-04	-1.05505e-02	-1.95874e-01	-1.05341e-04	-4.50228e-06	 1.91836e-02	 6.01285e-04	
 5.60000e-01	-5.54336e-06	-1.10234e-04	-4.62581e-04	-1.94719e-01	 1.25347e-01	-4.62581e-04	-1.10161e-04	-1.25036e-02	-1.94719e-01	-1.10161e-04	-5.58012e-06	 1.89579e-02	 8.37217e-04	
 5.70000e-01	-6.66889e-06	-1.14653e-04	-4.18618e-04	-1.93368e-01	 1.44769e-01	-4.18618e-04	-1.14567e-04	-1.44442e-02	-1.93368e-01	-1.14567e-04	-6.70413e-06	 1.86959e-02	 1.10997e-03	
 5.80000e-01	-7.83641e-06	-1.18607e-04	-3.69663e-04	-1.91824e-01	 1.64046e-01	-3.69663e-04	-1.18509e-04	-1.63703e-02	-1.91824e-01	-1.18509e-04	-7.86991e-06	 1.83985e-02	 1.41846e-03	
 5.90000e-01	-9.04102e-06	-1.22046e-04	-3.15882e-04	-1.90088e-01	 1.83158e-01	-3.15882e-04	-1.21937e-04	-1.82801e-02	-1.90088e-01	-1.21937e-04	-9.07259e-06	 1.80671e-02	 1.76143e-03	
 6.00000e-01	-1.02773e-05	-1.24924e-04	-2.57430e-04	-1.88161e-01	 2.02086e-01	-2.57430e-04	-1.24803e-04	-2.01715e-02	-1.88161e-01	-1.24803e-04	-1.03068e-05	 1.77028e-02	 2.13752e-03	
 6.10000e-01	-1.15395e-05	-1.27195e-04	-1.94441e-04	-1.86046e-01	 2.20811e-01	-1.94441e-04	-1.27062e-04	-2.20427e-02	-1.86046e-01	-1.27062e-04	-1.15666e-05	 1.73072e-02	 2.54520e-03	
 6.20000e-01	-1.28212e-05	-1.28813e-04	-1.27186e-04	-1.83746e-01	 2.39315e-01	-1.27186e-04	-1.28671e-04	-2.38918e-02	-1.83746e-01	-1.28671e-04	-1.28459e-05	 1.68818e-02	 2.98282e-03	
 6.30000e-01	-1.41158e-05	-1.29738e-04	-5.59543e-05	-1.81261e-01	 2.57579e-01	-5.59543e-05	-1.29586e-04	-2.57170e-02	-1.81261e-01	-1.29586e-04	-1.41377e-05	 1.64284e-02	 3.44863e-03	
 6.40000e-01	-1.54160e-05	-1.29932e-04	 1.90128e-05	-1.78595e-01	 2.75584e-01	 1.90128e-05	-1.29771e-04	-2.75164e-02	-1.78595e-01	-1.29771e-04	-1.54351e-05	 1.59487e-02	 3.94073e-03	
 6.50000e-01	-1.67144e-05	-1.29358e-04	 9.74229e-05	-1.75750e-01	 2.93313e-01	 9.74229e-05	-1.29189e-04	-2.92883e-02	-1.75750e-01	-1.29189e-04	-1.67306e-05	 1.54447e-02	 4.45713e-03	
 6.60000e-01	-1.80032e-05	-1.27984e-04	 1.78829e-04	-1.72730e-01	 3.10748e-01	 1.78829e-04	-1.27808e-04	-3.10308e-02	-1.72730e-01	-1.27808e-04	-1.80163e-05	 1.49185e-02	 4.99573e-03	
 6.70000e-01	-1.92741e-05	-1.25781e-04	 2.62880e-04	-1.69536e-01	 3.27871e-01	 2.62880e-04	-1.25599e-04	-3.27423e-02	-1.69536e-01	-1.25599e-04	-1.92840e-05	 1.43720e-02	 5.55435e-03	
 6.80000e-01	-2.05188e-05	-1.22726e-04	 3.49260e-04	-1.66173e-01	 3.44665e-01	 3.49260e-04	-1.22538e-04	-3.44210e-02	-1.66173e-01	-1.22538e-04	-2.05254e-05	 1.38075e-02	 6.13072e-03	
 6.90000e-01	-2.17286e-05	-1.18796e-04	 4.37426e-04	-1.62644e-01	 3.61114e-01	 4.37426e-04	-1.18605e-04	-3.60652e-02	-1.62644e-01	-1.18605e-04	-2.17319e-05	 1.32273e-02	 6.72249e-03	
 7.00000e-01	-2.28947e-05	-1.13978e-04	 5.26870e-04	-1.58952e-01	 3.77201e-01	 5.26870e-04	-1.13783e-04	-3.76733e-02	-1.58952e-01	-1.13783e-04	-2.28945e-05	 1.26336e-02	 7.32726e-03	
 7.10000e-01	-2.40082e-05	-1.08259e-04	 6.17192e-04	-1.55101e-01	 3.92910e-01	 6.17192e-04	-1.08063e-04	-3.92437e-02	-1.55101e-01	-1.08063e-04	-2.40045e-05	 1.20289e-02	 7.94256e-03	
